name,company,city,salary,exp,edu,details
C++开发工程师,趣炫网络,广州,6-11K,1年以内,本科,"岗位职责：
1、负责手游服务端/客户端模块的开发、维护和优化更新；
2、负责游戏引擎的开发和性能优化；
3、负责手游SDK开发、版本迭代、优化升级等相关工作；
4、负责公司技术项目文档，维护文档的编写。
岗位要求：
1、本科及以上学历，计算机类或软件类相关专业；
2、扎实的C/C++ 基础和算法分析能力；
3、热爱游戏事业，有游戏行业开发经营的初、中、高级开发工程师（中高级薪资面议）；
4、良好的沟通能力，高度的工作责任心和敬业精神。
                            "
C++开发工程师,恒企教育,广州,12-15K·13薪,1-3年,本科,"岗位职责：
1、参与教育产品的Windows客户端的研发，负责关键技术的突破；
2、参与相关产品需求讨论、功能开发及后期优化工作。
任职条件：
1、本科以上学历，计算机相关专业，两年或以上Windows环境下C/C++开发工作经验；
2、熟练掌握C/C++开发语言，良好的面向对象编程基础；
3、熟悉Windows程序开发，了解进程/线程机制；
4、熟悉TCP/IP协议，SOCKET编程规范；
5、掌握Mysql/SQL Server/Oracle等常用关系型数据库； 
6、有PC直播客户端开发或直播相关技术开发经验优先。
福利待遇：
1、 工资构成：基本工资+绩效+工龄工资+全勤奖+年底双薪；
2、 公司为员工统一购买五险一金，入职即购买；
3、 员工享有国家规定的法定节假日，还享有带薪年假；
4、 享有公司节日慰问、喜庆贺礼的福利；
5、 员工健康服务计划定期体检；
6、 定期/不定期的员工团队建设活动；
7、完善的晋升制度，广阔的晋升通道。
                            "
服务端主程（游戏）C++/node.js,优视电子,广州,15-25K,3-5年,学历不限,"服务端主程（游戏）：
公司介绍：广州优视电子有限责任公司成立与2014年，前身是有十五年街机游戏开发与销售的综合性公司，拥有近八万经销商及终端客户渠道，近年来致力于手游开发，现诚聘有志向、有理想的各岗位人员加盟公司开发团队。
项目介绍：我公司服务器程序为node.js框架进行开发的，底层为C++，逻辑层为node.js，客户端为unity3d。
熟悉网易Pomelo 的Node.js 框架者优先
服务端（游戏）主程：
1.3年以上C++服务端主程工作经验，熟悉网易Pomelo的NodeJS技术，熟悉V8；
2.熟悉RESTFUL，了解TCP/IP、SOCKET、WEB SOCKET通讯协议； 
3.熟悉MySQL、Postgres数据库，熟悉Redis、Memcached等缓存优化； 
4.熟练使用linux，熟悉linux shell编程，能在linux下进行Node开发和部署； 
5.具有应用程序框架的设计开发经验，对异步处理有深刻理解； 
6.具有独立解决问题的能力。有棋牌游戏服务器研发经验者优先。
7.具备良好的编码习惯，较好的质量意识和规范的文档编写能力
工作时间：
     8小时：早上9点-12点半，下午2点-晚上7点（5点-5点半茶休半小时）
     星期天休息：（要双休的请绕行）
                            "
高级c++服务端,朋友玩,广州,15-25K,3-5年,大专,"岗位职责：
1、参与游戏服务端功能设计与开发；
2、协助游戏服务更新维护；
3、协助优化服务端性能与稳定性。
任职要求：
1、计算机相关专业，大专以上学历，游戏服务端开发经验3年以上；
2、熟悉C++及lua编程，熟悉Socket网络开发；
3、熟悉mysql数据库，有良好的数据库基础知识；
4、熟悉网络编程，有linux环境编程和操作经验；
5、能承受项目压力，沟通能力好，并具有良好的团队合作能力。
                            "
C++高级开发工程师,德生科技,广州,10-15K,3-5年,本科,"岗位职责：
1、全国各省市读写器接口库开发（含售前支持、实施开发、售后维护等）；
2、旧项目维护与开发（含U3读写器停产导致的计划外开发、壹家医宝火狐支持等）；
3、基础项目研发（含跨省就医接口库各省市落地、出省前卡检测、大终端接口库、电子签名等）；
4、德生宝IC卡开发支持（含底层功能封装、COS指令支持、大读写器模式）。
岗位要求：
1、计算机专业本科三年，或硕士一年（计算机专业）；
2、扎实的C++编程基础，良好的逻辑思维、代码可读性和客户需求沟通能力；
3、熟悉Windows编程，能独立完成功能模块的设计和开发。
                            "
资深服务器开发（C++）,网易游戏,广州,15-30K,3-5年,本科,"【岗位职责】
1. 协助服务端框架的搭建
2. 负责服务端业务系统的开发及维护
【任职要求】
1. 熟练掌握C++、Python；
2. 熟悉TCP/IP、精通Linux下的网络编程；
3. 具备良好的编程能力、编程习惯和代码风格；
4. 良好的沟通、团队合作能力，能够遵循项目团队规范行事。
5. 有FPS核心模块开发经历或者UE Dedicated Server开发经历更佳
                            "
c++开发工程师,彩猫科技,广州,12-20K,3-5年,大专,"岗位职责：
1、负责主播直播客户端开发；
2、负责跨平台直播及点播音视频SDK开发。
任职要求：
1、大专或以上学历，3年以上C++实际开发经验，优秀的C++开发功底及工程架框能力；
2、精通C/C++语言，精通多线程编程、网络编程；
3、有WINDOWS/IOS/ANDROID至少一种系统开发经验，有跨平台开发经验为佳；
4、有直播行业客户端开发经验，有OBS二次开发经验或最少参与开发过一款主播直播工具；
5、熟悉TCP/IP协议，网络编程，多线程编程；
6、积极主动，能承受压力，良好的团队意识，易于沟通，工作仔细，责任心强。
                            "
c++游戏开发工程师,趣炫,广州,8-13K,经验不限,本科,"岗位职责：
1、负责手游服务端/客户端模块的开发、维护和优化更新；
2、负责游戏引擎的开发和性能优化；
3、负责手游SDK开发、版本迭代、优化升级等相关工作；
4、负责公司技术项目文档，维护文档的编写。
岗位要求：
1、本科及以上学历，计算机类或软件类相关专业；
2、扎实的C/C++ 基础和算法分析能力；
3、热爱游戏事业，对游戏研发有浓厚兴趣；
4、良好的沟通能力，高度的工作责任心和敬业精神。
                            "
C++开发工程师,竞游,广州,6-8K,1年以内,大专,"工作职责：
1、参与手机网络游戏的服务端开发工作。
2、根据策划制定的功能系统文档，在相关同事指导与配合下，进行网游功能系统的开发。
任职要求：
1、正规本科院校计算机相关专业毕业。
2、游戏工作经验半年至一年，在it企业有过工作或实习经历。
3、网络游戏经历丰富。
4、对C++语言编程、网络编程、数据库应用等网游服务端开发的工作内容感兴趣。
                            "
高级C++开发工程师,wlaike,广州,25-50K,3-5年,本科,"针对的业务主要有直播，游戏，基础架构。
除了知名互联网公司以及985/211学历的候选人，还欢迎华为，tplink，等传统知名行业的程序员们加入！
1. 2年以上C/C++开发经验；（中级）5-8年（高级）
2. 熟悉mysql、oracle、redis等常用数据库中的至少一种；
3. 熟悉STL、常用数据结构用法；
4. 有大型项目设计/开发经验，并至少参与核心模块的设计与开发；
5. 有分布式存储、计算开发经验者更佳；
6. 有互联网相关工作经验优先考虑；
                            "
中级c++服务端开发工程师,元游信息,广州,10-15K,1-3年,本科,"岗位职责：
1、负责游戏功能的设计与开发
2、能与策划有效沟通，理解策划需求文档
3、负责跟进或解决，服务端的一些bug
4、解决游戏遇到的突发事故
岗位要求：
1、本科或以上学历
2、2年以上游戏服务端开发经验；
3、熟悉C++，熟悉stl
4、熟悉linux环境
5、熟悉mysql数据库
6、有独立分析解决问题的能力;
7、有良好的沟通能力和团队协作能力。
8、有责任心，能适应一定强度的开发任务
                            "
C++服务端工程师,鲸鱼集团,广州,15-25K,1-3年,本科,"岗位职责：
1、负责网络游戏服务端的开发及逻辑实现
2、协助系统架构师对服务器程序进行架构分析和软件设计，并完成相应文档。
任职要求：
1、本科学历，1年以上工作经验
2、熟悉常用数据库编程,熟悉lua
3、有良好的逻辑思维，及游戏制作编程开发热忱
4、有良好的团队合作意识和学习能力
5、有游戏开发经验优先
联系方式：
qq：3272216630
                            "
C++研发工程师（股票期权）,爱浦路(IPLOOK),广州,9-14K,5-10年,本科,"一 岗位职责
1）本岗位主要从事4G/5G核心网、IMS语音多媒体系统等产品的研发工作（包括编程、测试，缺陷定位，系统优化等）
二 岗位要求：
1、计算机或理工科相关专业本科学历，英文CET-4，能够熟练阅读技术文档；
2、精通C/C++语言，能在Linux环境下熟练开发C/C++程序，了解makefile、shell脚本的编写方法更佳！       
3、具备一定的文档编写能力，熟悉软件工程相关规范，熟悉常见的软件开发过程规范等；
4、具有良好的职业素养，有一定的沟通和理解能力，具有团队精神；
5.  对于入职满一定年限，在团队表现良好或优秀以上的研发人员，公司将会进行丰厚的股票期权奖励！
我们是一个梦幻的团队，欢迎能接受各种挑战的同学加入！
公司福利：
    我们将为您提供广阔的事业发展空间（导师制），公平的竞争机会，极具竞争力的薪资待遇，完善的培训和福利机制：
1、五险一金（医疗、养老、工伤、失业、生育，住房公积金）；
2、享有年终奖、出差补贴、餐费补贴等，对于销售岗位，实行底薪+提成机制；
3、享有带薪年假、婚假、产假等，并按照国家规定实施假期制度；
4、享有节日津贴等各种福利；
5、交通便捷，地铁沿线，地处科学城创意大学科技园，园区有食堂供应；
6、充分挖掘自身潜力的机会，人性化的管理；
7、公司提供良好的办公环境，人性化的管理、积极的工作氛围，每周3都会组织员工进行员工活动，包括羽毛球活动，篮球活动等。
                            "
C++游戏服务器开发工程师,游莱科技,广州,10-15K,1-3年,大专,"【岗位职责】
1、负责游戏功能模块的开发，如背包系统，公会系统，战斗系统；
2、负责游戏上线后日常维护，如玩家反馈bug查验，数据查验等；
【任职要求】
1.、计算机及相关专业专科及以上学历，1年以上游戏开发经验；
2 、熟练掌握C++语言,能灵活运用C++实现各种复杂的游戏逻辑，熟悉常规的设计模式；
3、熟练掌握MySQL或其它关系型数据库，熟练使用MySQL对游戏业务进行数据模型设计；
4、熟练掌握Linux常规操作,会基本的运维管理与排错；
5、擅于沟通与表达,高度的责任感与团队合作精神；
6、经历过至少一款实际上线运营的游戏产品,如有请附产品介绍；
7、熟悉javascript, lua等动态语言；
                            "
c++服务端开发,赫墨拉游戏,广州,10-18K,1-3年,大专,"工作内容：
1、负责游戏功能系统的服务端开发工作；
2、协助系统架构师对服务器程序进行架构分析和软件设计，并完成相应的文档；
3、主动跟进与处理所负责模块的bug，按时完成上级主管交予的各项任务；
4、对游戏上线运营期间可能产生的各种故障和问题能够及时的解决；
岗位要求：
1、大专以上学历，计算机专业优先考虑；
2、1-3年C++游戏服务器开发经验；
3、熟悉socket编程，熟悉Mysql数据库编程，熟悉lua语言；
4、理解能力强，责任心强，有优秀的团队合作和沟通技巧，有较强的独立解决问题的能力。
                            "
C++客户端研发工程师,翼课网,广州,10-18K,3-5年,本科,"岗位职责：
1、负责客户端产品核心编码工作；
2、负责模块设计、开发和单元测试；
3、负责与软件相关的文档编写工作。
任职要求：
1、计算机、软件工程等相关专业；
2、精通C++，必须具有 Windows 客户端软件开发经验(1.5年以上)；
3、熟悉Windows API编程；
4、熟悉Socket编程、多线程编程，了解TCP、UDP、HTTP协议；
5、熟悉MFC/QT界面实现机制；
6、具备一定的自主学习能力，有积极的工作态度和良好的团队合作精神。
                            "
C++游戏开发工程师,趣炫,广州,7-12K·13薪,1年以内,本科,"岗位职责：
1、负责手游服务端/客户端模块的开发、维护和优化更新；
2、负责游戏引擎的开发和性能优化；
3、负责手游SDK开发、版本迭代、优化升级等相关工作；
4、负责公司技术项目文档，维护文档的编写。
岗位要求：
1、本科及以上学历，计算机类或软件类相关专业；
2、扎实的C/C++ 基础和算法分析能力；
3、热爱游戏事业，对游戏研发有浓厚兴趣；
4、良好的沟通能力，高度的工作责任心和敬业精神。
                            "
C++服务端开发工程师,广州游爱,广州,8-16K,1年以内,大专,"岗位职责：
1.负责游戏服务器端功能开发；
2.负责对策划提出的设计需求的技术可行性进行评估和更正；
3.负责数据库维护。
岗位需求：
1.熟悉服务器架构；
2.熟悉TCP/IP网络编程，熟悉Socket编程、多线程编程；
3.熟悉mysql等至少一类关系型数据库；
4.熟悉linux常用指令使用；
5.熟悉c++,java,c#至少一种面向对象语言,熟悉c,c++优先；
6.熟悉Lua或skynet框架优先；
7.一年以上游戏服务端开发经验,有RPG游戏开发经验优先。
                            "
移动端C++开发工程师,BIGO,广州,25-50K,3-5年,本科,"岗位职责：
1. 开发Android/iOS平台流媒体功能模块，包括音视频网络传输控制，jitter，播放控制
2. 定位和解决线上问题
3. 设计开发产品新功能
4. 与算法同事合作算法落地工作
岗位要求：
1. 计算机相关专业本科（含）以上学历
2. 有深厚的c/c++开发经验，动手能力强，头脑灵活；
3. 有android/iOS平台开发调试经验，有网络编程经验；
4. 学习能力强，能够快速适应新的环境
                            "
C++开发工程师,Coremail论客,广州,13-18K,3-5年,本科,"1 了解分布式、多线程及高性能的设计与编码
    2 熟悉Internet基本协议及相关应用
    3 熟练掌握和运用相应(C++/java)编程工具、语言技术，了解编码规范
    4 熟悉Linux系统及MySQL、Oracle编程   
    5有一定的分析问题和解决问题的能力
                            "
C/C++软件工程师（应届毕业生）,爱浦路(IPLOOK),广州,8-9K,应届生,本科,"该岗位：主要招聘应届生本科、研究生为主！
一 岗位职责
1）本岗位主要从事4G/5G核心网、IMS语音多媒体系统等产品的研发工作（包括编程、测试，缺陷定位，系统优化等）
二 岗位要求：
1、计算机或理工科相关专业本科学历，英文CET-4，能够熟练阅读技术文档；
2、精通C/C++语言，能在Linux环境下熟练开发C/C++程序，了解makefile、shell脚本的编写方法更佳！       
3、具备一定的文档编写能力，熟悉软件工程相关规范，熟悉常见的软件开发过程规范等；
4、具有良好的职业素养，有一定的沟通和理解能力，具有团队精神；
5.  对于入职满一定年限，在团队表现良好或优秀以上的研发人员，公司将会进行丰厚的股票期权奖励！
我们是一个梦幻的团队，欢迎能接受各种挑战的同学加入！
公司福利：
    我们将为您提供广阔的事业发展空间（导师制），公平的竞争机会，极具竞争力的薪资待遇，完善的培训和福利机制：
1、五险一金（医疗、养老、工伤、失业、生育，住房公积金）；
2、享有年终奖、出差补贴、餐费补贴等，对于销售岗位，实行底薪+提成机制；
3、享有带薪年假、婚假、产假等，并按照国家规定实施假期制度；
4、享有节日津贴等各种福利；
5、交通便捷，地铁沿线，地处科学城创意大学科技园，园区有食堂供应；
6、充分挖掘自身潜力的机会，人性化的管理；
7、公司提供良好的办公环境，人性化的管理、积极的工作氛围，每周3都会组织员工进行员工活动，包括羽毛球活动，篮球活动等。
                            "
C++开发工程师,哆可梦,广州,7-12K,1-3年,本科,"工作描述：
1、负责游戏服务器端架构设计和底层开发；
2、负责基于skynet框架的游戏服务器端功能开发；
3、负责数据库维护；
4、负责对策划提出的设计需求的技术可行性进行评估和更正；
5、负责研究及优化游戏和架构的方法。
任职条件：
1、热爱游戏，对游戏开发技术有浓厚的学习兴趣，善于解决问题；
2、1年以上游戏服务端开发工作经验，有大型网络游戏服务器端开发经验；
3、熟悉C/C++和Lua开发；
4、熟悉服务器架构和LINUX环境；
5、工作积极主动，较好的沟通能力和强烈的进取心。
                            "
c++开发工程师,慧博云通,广州,15-25K,3-5年,本科,"必需要求：                                                                                                                                                                                                                         1.本科或研究生以上计算机IT或相关专业, C/C++经验丰富;
2. 4年网络编程与优化背景，通信行业背景优先考虑；
3.熟悉UNIX / Linux环境，unix环境下的网络及多线程编程经验；                                                                                                                                             4. 网络协议熟悉：TCP/IP,HTTP,SOAP/Web Service；
5. 熟悉OOA/OOD知识，有UML及设计模式方面的经验；
6. 良好的团队合作精神,并有很强的意愿来支持团队成员，英语阅读及书写良好；                                                                                                                    优选要求：                                                                                                                                                                                                              熟悉网络过滤器，iptables跟linux内核的优先考虑,在Gateway产品及支付系统方面有丰富经验.
地点：天河区科韵路 5号线科韵路站
                            "
C++开发工程师,广州方巨网络科技公司,广州,8-13K,1-3年,大专,"1.计算机相关专业，专科以上学历，一款完整游戏项目服务端开发经验
2.良好的独立工作能力，可承受相应工作压力
3.熟悉C++开发语言，熟悉面向对象的软件设计方法
4.熟悉基本数据结构，设计模式
5.熟悉tcp/ip等网络编程
6.熟悉mysql/sql等数据库操作
                            "
C++开发工程师,联旭,广州,10-15K,经验不限,大专,"岗位职责：
1、负责研发项目软件总体方案的设计，并与电气负责人沟通产品的技术方案；
2、负责项目中计算机板卡类元器件的选型；
3、负责项目软件的概要设计、详细设计以及系统调试；
4、负责现场软件调试、故障处理和技术指导；
5、负责产品后期的标准化，并根据客户需求不断的优化设计；
6、用C#及Labview编写软件。
任职要求：
1、计算机及相关专业大专以上学历；可接受应届生
2、精通C# 或VB
3、精通Labview编程；
4、精通NI和研发各种数据采集卡和运动卡，
5、熟悉视觉系统；
6、有检测设备的软件开发经验；
7、有责任心，对所负责的项目跟进到底；有挑战困难的勇气，敢于直面技术难题，不轻言败，不轻放弃。
                            "
C/C++软件工程师,爱浦路(IPLOOK),广州,8-12K,经验不限,本科,"该岗位：主要招应届生为主！
一 岗位职责
1）本岗位主要从事4G/5G核心网、IMS语音多媒体系统等产品的研发工作（包括编程、测试，缺陷定位，系统优化等）
二 岗位要求：
1、计算机或理工科相关专业本科学历，英文CET-4，能够熟练阅读技术文档；
2、精通C/C++语言，能在Linux环境下熟练开发C/C++程序，了解makefile、shell脚本的编写方法更佳！       
3、具备一定的文档编写能力，熟悉软件工程相关规范，熟悉常见的软件开发过程规范等；
4、具有良好的职业素养，有一定的沟通和理解能力，具有团队精神；
5.  对于入职满一定年限，在团队表现良好或优秀以上的研发人员，公司将会进行丰厚的股票期权奖励！
我们是一个梦幻的团队，欢迎能接受各种挑战的同学加入！
公司福利：
    我们将为您提供广阔的事业发展空间（导师制），公平的竞争机会，极具竞争力的薪资待遇，完善的培训和福利机制：
1、五险一金（医疗、养老、工伤、失业、生育，住房公积金）；
2、享有年终奖、出差补贴、餐费补贴等，对于销售岗位，实行底薪+提成机制；
3、享有带薪年假、婚假、产假等，并按照国家规定实施假期制度；
4、享有节日津贴等各种福利；
5、交通便捷，地铁沿线，地处科学城创意大学科技园，园区有食堂供应；
6、充分挖掘自身潜力的机会，人性化的管理；
7、公司提供良好的办公环境，人性化的管理、积极的工作氛围，每周3都会组织员工进行员工活动，包括羽毛球活动，篮球活动等。
                            "
C/C++软件工程师,广州新航行,广州,15-20K,3-5年,本科,"C/C++软件工程师主要负责PHM软件， PHM HMI/GUI用户界面和实时操作系统开发，软件集成和测试。
C/C++软件工程师要求精通Linux环境下的ISO/ANSI C/C++标准软件设计和编程，精通Linux/UNIX Network Programming编程，精通Linux环境下GUI设计和实现，熟练应用开放资源的数值算法软件如GSL。C/C++软件工程师要求具有4年的C/C++软件设计和实现大型应用软件程序的实际经验，有航空系统应用软件开发经验会加分。
                            "
C++开发工程师,佰锐科技,广州,8-15K,经验不限,本科,"岗位职责：
1、负责音视频、后台服务器等方向产品的开发工作；
2、根据产品需求完成相应模块设计、编码、测试工作。
3、协助完成上级领导安排的相关工作。
任职要求：
1、本科以上学历，计算机、通信、软件或相关专业；
2、具备两年以上C++的项目开发经验；
3、熟练掌握C/C++，对Socket编程、TCP/IP编程、多线程有一定的工作经验；
4、思维清晰、敏捷；有高度的责任感和良好的团队精神。
5. 有很强的学习能力,能积极主动的发现问题，解决问题。
工作时间及福利：
1、每周5天工作制，双休；
2、设有效益奖、年终奖、社保五险、带薪（婚假、产假、病假、年假等）+ 各类法定节假日，其中关于年假：服务满一年给予5天带薪年假，服务期限每增加一年，年假递增1天，最长可享有15天带薪年假；
3、月集体活动、部门活动、电影票、生日福利、节日福利、年度旅游等；
                            "
C++服务端开发工程师,游爱,广州,8-16K,1-3年,学历不限,"工作职责：
1、 根据策划给出的文档负责游戏功能系统的服务端开发工作，并完成相应技术文档；
2、 主动跟进与处理所负责模块的bug；
3、 开发相关服务端辅助工具
4、 协助组长对服务端相关的维护性工作；
5、 按时完成上级主管交予的各项任务；
6、 不断学习与研究最新的技术。
职位要求：
1、 1-2年实际使用C/C++经验，游戏行业背景
2、 熟悉面向对象编程，了解设计模式；
3、 熟悉各种算法和数据结构，熟悉使用stl和boost库；
4、 熟悉tcp/ip协议，熟悉多线程相关知识
5、 熟悉linux shell编程
6、 熟悉json格式
7、 熟悉mongodb者优先
8、 了解python编程,了解webpy库甚佳
9、 有良好的沟通能力和团队合作意识；
10、 具有较强的解决问题的能力及自主学习能力，良好的逻辑思维能力；
11、 有丰富网络游戏经验、热爱网游者优先
                            "
C++开发工程师,高印工业系统,广州,11-15K,3-5年,本科,"岗位职责
1.参与或负责 Linux 系统下喷码机打印程序的实现
2. 视自身能力和意愿，负责软件项目的管理工作
基本要求
1. 熟练掌握C/C++，至少有1年以上项目经验
2. 至少掌握一种脚本语言
3. 能独立进行软件开发工作
4. 熟悉Linux 系统及其编程环境，并能在Linux 系统下进行C/C++
编程
5. 有Socket编程经验，熟悉基本的以太网通讯协议
6. 了解数据库的基本知识
7. 会使用版本管理软件
                            "
C++开发工程师（中级）,方巨网络,广州,10-20K,1-3年,大专,"岗位职责：
1、负责游戏服务器端功能开发；
2、负责对策划提出的设计需求的技术可行性进行评估和更正，并参与实际的编码工作；
3、负责研究及优化游戏和架构的方法；
4、负责对游戏上线运营期间产生的各种故障和问题及时解决.
职位要求：
1、计算机相关专业毕业，大专以上学历，一款以上完整游戏项目服务端开发经验；
2、良好的独立工作能力，能够承受相应的工作压力；
3、熟练c++开发语言，熟悉面向对象的软件设计方法；
4、熟悉基本数据结构，设计模式；
5、熟悉tcp/ip等网络编程；
6、熟悉mysql/sql等数据库操作
                            "
高级C++软件工程师,禾信仪器,广州,15-20K·14薪,5-10年,本科,"岗位职责：
1、负责项目的框架设计和模块设计，完成框架的搭建和核心模块编码工作与单元测试工作。
2、指导中级、初级工程师的详细设计和编码工作。
3、完成项目产品的相关文档的设计，包括需求文档、概要设计文档和详细设计文档。
4、协助上级主管完成相应的技术攻关难点的工作。
5、完成上级主管交办的其他任务。
任职要求：
1、大学本科及以上学历，计算机相关专业，8年以上软件开发工作经验。
2、精通C++，C#或jave语言、面向对象程序设计，对设计模式有一定了解。
3、熟悉VC开发环境、熟悉Windows平台应用程序的开发。
4、有较强的分析和解决问题的能力，具有构建和开发大型软件的能力。
5、丰富的Linux/unix和windows开发经验，精通相关编程环境。
6、具备良好的学习能力和口头表达能力，具备良好的英语阅读能力，有一定的实验报告编写能力。
                            "
C++开发工程师,港亨广州分公司,广州,7-14K,3-5年,大专,"岗位职责：
1、负责ATM终端软件产品或功能模块的开发及初步测试，应用软件开发以及维护升级；
2、负责产品的技术完善工作，客户ATM软件产品问题的解决和提供技术支持；
3、负责Windows下客户端程序开发；
4、负责产品文档的撰写和编写产品的核心代码；
5、根据项目计划，在保质保量的前提下，按时完成开发任务。
岗位要求：
1、大学专科及以上学历，计算机或相关专业；
2、三年及以上相关工作经验；
3、精通熟悉C++/VC++、MFC编程；熟悉VB，JS脚本语言，精通客户端开发；
4、精通SOCKET编程，熟悉TCP/IP协议、网络结构、网络通讯，熟悉Java者优先考虑；
5、良好的软件开发文档编写能力；
6、良好的逻辑思维，善于分析问题，解决问题，应变能力强；
7. 吃苦耐劳，具有良好的团队合作精神。
公司福利：
1、每天7.5小时，五天工作制，周末双休；
2、公司购买五险一金；
3、国家节假日正常放假；
4、员工在职技能培训。
5、公司免费下午茶，公司文化氛围好，福利好，期待您的加入！
                            "
C++开发工程师,祥昭公司,广州,5-10K,应届生,大专,"岗位职责：
1.根据游戏策划需求,独立设计开发相应的游戏服务端程序模块
2.维护相应的模块,了解整个游戏服务器系统,保证服务稳定运行
岗位要求：
1.应届生或一年以上，大专或以上学历,熟悉C/C++语言，计算机相关专业
2.熟悉常用的数据库编程,熟悉MySql尤佳
3.熟悉面向对象编程,了解设计模式
4.具有较强的解决问题的能力及创新能力,良好的逻辑思维能力
5.有良好的团队协作意识和出色的学习能力,对游戏制作有持久的热忱
6.有游戏开发经验者优先
                            "
C++开发工程师/初级,广州优飞,广州,5-10K,经验不限,本科,"岗位职责：
1、对公司已有的树障软件进行协助维护和开发，进一步优化。
2、软件读取大文件点云，并用3D展示,，软件框架模块良好。
任职要求：
1、熟悉C/C++, 掌握多线程编程, 网络编程, 熟悉HTTP等常见协议；
2、掌握Window编程, VS编程环境，熟悉Win32 API；
3、具备良好的分析问题能力，能熟练使用调试工具，独立承担任务和发现并解决问题；
4、数学功底扎实, 热爱学习, 性格开朗；
5、熟悉MFC者优先，熟悉D3D或OpenGL者优先
                            "
C/C++软件工程师,宁波菊风,广州,8-16K,经验不限,学历不限,"岗位职责：
1.负责RCS、UP、VoIP、VoWiFi等协议栈开发；
2.理解沟通确认客户需求和产品方案，输出技术方案；
3.根据技术方案和项目排期进行代码开发、开发联调、文档编写；
4.快速响应客户反馈的问题。
任职要求：
1. 3年以上C/C++全职开发经验；
2. 对自己要求严格，做事严谨负责；
3. 有良好的学习和沟通能力，有钻研精神，能独立思考和解决问题；
4. 至少通过英语四级，能熟练阅读英文资料；
5. 能在Android/Linux/Mac/Windows环境下进行熟练开发；
6. 熟悉SIP, SDP, MSRP, RTP, XCAP, IMAP, HTTP等协议优先考虑。
                            "
C++开发工程师,南方数码,广州,9-14K,1-3年,本科,"岗位职责：
1、协助部门经理完成产品的规划，方案设计及需求分析工作；
2、负责公司核心产品Cass、Idata等地信测绘类产品的研发、维护，以及相关项目开发。
CASS产品介绍链接：http://www.southgis.com/products_details.html?newsId=3634874e-33b2-4413-b554-34def3d8e093
Idata产品介绍链接：http://www.southgis.com/products_details.html?newsId=ffb86dfb-6f45-4df1-92fa-4dbea830756c
任职要求：
1、熟悉C++， 熟悉STL以及常用的设计模式，并能够在产品中灵活的应用；
2、具备快速学习能力，具有良好的沟通能力与文档编撰能力；
3、有较强的自学能力和沟通能力，具备良好的团队协作精神，极强的责任心，工作踏实、勤恳。
有以下开发经验者优先考虑:
有GDAL OpenCV等开源影像库使用经历
熟悉SQL,有数据库开发经验
有Auto CAD C++或LISP二次开发经验
有ArcMap或ArcEngine相关二次开发经验
有过OpenGL或DirectX的开发经验，了解OpenSceneGraph、OpenInventor、OpenSG等三方库者优先
有三维激光点云数据处理或算法开发经验者优先
                            "
高级软件工程师（C/C++）,广东履安实业有限公司,广州,20-30K,5-10年,本科,"岗位职责：
1.负责视频监控、门禁、报警、安全用电系统管理服务端应用软件的项目开发维护；
2.负责项目软件的需求分析、概要设计、详细设计、代码编制与技术攻关；
3.熟悉数据库开发，独立完成软件设计、编码和单元测试工作，确保开发质量；
4.主导项目方案讨论和技术调研、方案升级、更新等；
5.对公司综合安防管理平台（含视频、门禁、报警、安全用电等）开发的全生命周期负责；
6.根据公司的业务发展方向，快速开发设计和完善相应的软件产品；
7.学习和研究新技术以满足产品的新需求；
8.参与团队内成员技术经验分享。
任职要求：
1.本科以上学历，计算机相关专业，5年以上使用C/C++应用开发经验；
2.熟悉PostgreSQL、MySQL等主流数据库的开发，熟练掌握SQL；
3.精通标准C/C++，熟练掌握面向对象程序设计思想，精通各种常用设计模式；
4.熟悉TCP/IP通信协议；
5.熟悉Linux系统，基于Linux相关开发；
6.熟练使用Eclipse；熟练掌握UML；
7.有视频监控、门禁报警、安全用电等系统开发经验者优先；
8.具有良好的编码习惯，规范通用的编码风格；
9.有较强的求知欲和学习能力，具有技术突破能力；工作严谨认真，能承受较大的工作压力，具有良好的敬业精神和团队合作精神，及攻克技术难题的能力。
10.能组织带领团队完成软件的需求分析、原型设计、软件设计、系统测试及部署等全过程开发工作，有极强的文档撰写能力；
11.对视频安防、电子行业有深刻理解，包括熟悉海康威视、浙江大华、旷视或商汤科技提供的SDK开发包
发展方向：部门经理、研发总监
职能类别： 高级软件工程师 关键字：视频 安防 智能化 C++ C
                            "
